run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	read_count	fastq_bytes	fastq_ftp	submitted_ftp	sra_bytes	sra_ftp	sample_alias	sample_title	bam_ftp
ERR1776874	SAMEA39890668	ERX1841867	PRJEB18780	1879010	Bacillota bacterium	27318	3447828;3983486	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776874/ERR1776874_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776874/ERR1776874_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776874/S5_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776874/S5_c_16S_R2.fastq.gz	8614272	ftp.sra.ebi.ac.uk/vol1/err/ERR177/004/ERR1776874	S5_c_16S	CICRA	
ERR1776189	SAMEA40042918	ERX1841182	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776189/S73_a_WGS.fasta.gz			S73_a_WGS	CICRA	
ERR1776879	SAMEA40013668	ERX1841872	PRJEB18780	1879010	Bacillota bacterium	33825	3969071;4232335	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776879/ERR1776879_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776879/ERR1776879_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776879/S61_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776879/S61_b_16S_R2.fastq.gz	9991093	ftp.sra.ebi.ac.uk/vol1/err/ERR177/009/ERR1776879	S61_b_16S	CICRA	
ERR1776629	SAMEA40126918	ERX1841622	PRJEB18780	1879010	Bacillota bacterium	10945	1212749;1483735	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776629/ERR1776629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776629/ERR1776629_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776629/S115_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776629/S115_b_16S_R2.fastq.gz	3185608	ftp.sra.ebi.ac.uk/vol1/err/ERR177/009/ERR1776629	S115_b_16S	CICRA	
ERR1776884	SAMEA40018918	ERX1841877	PRJEB18780	1879010	Bacillota bacterium	7124	821454;902294	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776884/ERR1776884_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776884/ERR1776884_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776884/S63_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776884/S63_b_16S_R2.fastq.gz	2099346	ftp.sra.ebi.ac.uk/vol1/err/ERR177/004/ERR1776884	S63_b_16S	CICRA	
ERR1776190	SAMEA40054168	ERX1841183	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776190/S79_a_WGS.fasta.gz			S79_a_WGS	CICRA	
ERR1776887	SAMEA40021918	ERX1841880	PRJEB18780	1879010	Bacillota bacterium	969	114737;125820	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776887/ERR1776887_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776887/ERR1776887_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776887/S64_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776887/S64_b_16S_R2.fastq.gz	364615	ftp.sra.ebi.ac.uk/vol1/err/ERR177/007/ERR1776887	S64_b_16S	CICRA	
ERR1776630	SAMEA40127668	ERX1841623	PRJEB18780	1879010	Bacillota bacterium	28089	3519968;3963821	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776630/ERR1776630_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776630/ERR1776630_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776630/S115_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776630/S115_c_16S_R2.fastq.gz	8280027	ftp.sra.ebi.ac.uk/vol1/err/ERR177/000/ERR1776630	S115_c_16S	CICRA	
ERR1776889	SAMEA40023418	ERX1841882	PRJEB18780	1879010	Bacillota bacterium	22314	2278902;3094968	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776889/ERR1776889_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776889/ERR1776889_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776889/S65_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776889/S65_a_16S_R2.fastq.gz	6983006	ftp.sra.ebi.ac.uk/vol1/err/ERR177/009/ERR1776889	S65_a_16S	CICRA	
ERR1776191	SAMEA40056418	ERX1841184	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776191/S80_a_WGS.fasta.gz			S80_a_WGS	CICRA	
ERR1776890	SAMEA40024918	ERX1841883	PRJEB18780	1879010	Bacillota bacterium	45341	4499366;5583402	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776890/ERR1776890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776890/ERR1776890_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776890/S65_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776890/S65_b_16S_R2.fastq.gz	12820968	ftp.sra.ebi.ac.uk/vol1/err/ERR177/000/ERR1776890	S65_b_16S	CICRA	
ERR1776633	SAMEA40129918	ERX1841626	PRJEB18780	1879010	Bacillota bacterium	205750	23928747;31012378	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776633/ERR1776633_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776633/ERR1776633_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776633/S117_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776633/S117_a_16S_R2.fastq.gz	66122134	ftp.sra.ebi.ac.uk/vol1/err/ERR177/003/ERR1776633	S117_a_16S	CICRA	
ERR1776903	SAMEA40035418	ERX1841896	PRJEB18780	1879010	Bacillota bacterium	5465	723490;784471	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776903/ERR1776903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776903/ERR1776903_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776903/S70_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776903/S70_a_16S_R2.fastq.gz	1849957	ftp.sra.ebi.ac.uk/vol1/err/ERR177/003/ERR1776903	S70_a_16S	CICRA	
ERR1776192	SAMEA40059418	ERX1841185	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776192/S81_a_WGS.fasta.gz			S81_a_WGS	CICRA	
ERR1776904	SAMEA40036918	ERX1841897	PRJEB18780	1879010	Bacillota bacterium	11601	1412280;1504758	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776904/ERR1776904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776904/ERR1776904_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776904/S70_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776904/S70_b_16S_R2.fastq.gz	3473329	ftp.sra.ebi.ac.uk/vol1/err/ERR177/004/ERR1776904	S70_b_16S	CICRA	
ERR1776635	SAMEA40132168	ERX1841628	PRJEB18780	1879010	Bacillota bacterium	68458	8071539;10205962	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776635/ERR1776635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776635/ERR1776635_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776635/S118_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776635/S118_a_16S_R2.fastq.gz	21797628	ftp.sra.ebi.ac.uk/vol1/err/ERR177/005/ERR1776635	S118_a_16S	CICRA	
ERR1776906	SAMEA40039168	ERX1841899	PRJEB18780	1879010	Bacillota bacterium	33012	3675589;4081260	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776906/ERR1776906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776906/ERR1776906_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776906/S71_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776906/S71_b_16S_R2.fastq.gz	9680023	ftp.sra.ebi.ac.uk/vol1/err/ERR177/006/ERR1776906	S71_b_16S	CICRA	
ERR1776194	SAMEA40064668	ERX1841187	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776194/S83_a_WGS.fasta.gz			S83_a_WGS	CICRA	
ERR1776907	SAMEA40039918	ERX1841900	PRJEB18780	1879010	Bacillota bacterium	13196	1773424;1874408	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776907/ERR1776907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776907/ERR1776907_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776907/S72_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776907/S72_a_16S_R2.fastq.gz	4389962	ftp.sra.ebi.ac.uk/vol1/err/ERR177/007/ERR1776907	S72_a_16S	CICRA	
ERR1776640	SAMEA39901918	ERX1841633	PRJEB18780	1879010	Bacillota bacterium	68486	7038987;8583426	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776640/ERR1776640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776640/ERR1776640_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776640/S11_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776640/S11_b_16S_R2.fastq.gz	19692685	ftp.sra.ebi.ac.uk/vol1/err/ERR177/000/ERR1776640	S11_b_16S	CICRA	
ERR1776195	SAMEA40067668	ERX1841188	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776195/S84_a_WGS.fasta.gz			S84_a_WGS	CICRA	
ERR1776909	SAMEA40042168	ERX1841902	PRJEB18780	1879010	Bacillota bacterium	13538	1823740;2144044	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776909/ERR1776909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776909/ERR1776909_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776909/S73_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776909/S73_a_16S_R2.fastq.gz	4405795	ftp.sra.ebi.ac.uk/vol1/err/ERR177/009/ERR1776909	S73_a_16S	CICRA	
ERR1776911	SAMEA40044418	ERX1841904	PRJEB18780	1879010	Bacillota bacterium	8354	1076308;1255534	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776911/ERR1776911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776911/ERR1776911_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776911/S74_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776911/S74_a_16S_R2.fastq.gz	2783827	ftp.sra.ebi.ac.uk/vol1/err/ERR177/001/ERR1776911	S74_a_16S	CICRA	
ERR1776643	SAMEA40137418	ERX1841636	PRJEB18780	1879010	Bacillota bacterium	27801	3518774;4060359	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776643/ERR1776643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776643/ERR1776643_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776643/S120_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776643/S120_c_16S_R2.fastq.gz	8394430	ftp.sra.ebi.ac.uk/vol1/err/ERR177/003/ERR1776643	S120_c_16S	CICRA	
ERR1776196	SAMEA40073668	ERX1841189	PRJEB18780	1879010	Bacillota bacterium	0			ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776196/S87_a_WGS.fasta.gz			S87_a_WGS	CICRA	
ERR1776919	SAMEA40050418	ERX1841912	PRJEB18780	1879010	Bacillota bacterium	27363	3613372;3786439	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776919/ERR1776919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776919/ERR1776919_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776919/S77_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776919/S77_a_16S_R2.fastq.gz	8897945	ftp.sra.ebi.ac.uk/vol1/err/ERR177/009/ERR1776919	S77_a_16S	CICRA	
ERR1776925	SAMEA39894418	ERX1841918	PRJEB18780	1879010	Bacillota bacterium	1	291;333	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776925/ERR1776925_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776925/ERR1776925_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776925/S7_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776925/S7_a_16S_R2.fastq.gz	27549	ftp.sra.ebi.ac.uk/vol1/err/ERR177/005/ERR1776925	S7_a_16S	CICRA	
ERR1776590	SAMEA40096168	ERX1841583	PRJEB18780	1879010	Bacillota bacterium	145566	15658810;19077353	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776590/ERR1776590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776590/ERR1776590_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776590/S100_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776590/S100_b_16S_R2.fastq.gz	42305500	ftp.sra.ebi.ac.uk/vol1/err/ERR177/000/ERR1776590	S100_b_16S	CICRA	
ERR1776645	SAMEA40138918	ERX1841638	PRJEB18780	1879010	Bacillota bacterium	2616	296687;340944	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776645/ERR1776645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776645/ERR1776645_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776645/S121_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776645/S121_b_16S_R2.fastq.gz	838998	ftp.sra.ebi.ac.uk/vol1/err/ERR177/005/ERR1776645	S121_b_16S	CICRA	
ERR1776926	SAMEA39895168	ERX1841919	PRJEB18780	1879010	Bacillota bacterium	20	3491;3663	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776926/ERR1776926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776926/ERR1776926_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776926/S7_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776926/S7_c_16S_R2.fastq.gz	40688	ftp.sra.ebi.ac.uk/vol1/err/ERR177/006/ERR1776926	S7_c_16S	CICRA	
ERR1776602	SAMEA40108168	ERX1841595	PRJEB18780	1879010	Bacillota bacterium	52628	5989372;6813237	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/002/ERR1776602/ERR1776602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/002/ERR1776602/ERR1776602_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776602/S106_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776602/S106_b_16S_R2.fastq.gz	15600932	ftp.sra.ebi.ac.uk/vol1/err/ERR177/002/ERR1776602	S106_b_16S	CICRA	
ERR1776929	SAMEA40057918	ERX1841922	PRJEB18780	1879010	Bacillota bacterium	48587	6339064;7102870	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776929/ERR1776929_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776929/ERR1776929_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776929/S80_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776929/S80_c_16S_R2.fastq.gz	14946862	ftp.sra.ebi.ac.uk/vol1/err/ERR177/009/ERR1776929	S80_c_16S	CICRA	
ERR1776648	SAMEA40141168	ERX1841641	PRJEB18780	1879010	Bacillota bacterium	20966	2111057;2655277	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776648/ERR1776648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776648/ERR1776648_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776648/S122_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776648/S122_b_16S_R2.fastq.gz	6044367	ftp.sra.ebi.ac.uk/vol1/err/ERR177/008/ERR1776648	S122_b_16S	CICRA	
ERR1776933	SAMEA40062418	ERX1841926	PRJEB18780	1879010	Bacillota bacterium	23511	2628140;2915478	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776933/ERR1776933_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776933/ERR1776933_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776933/S82_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776933/S82_b_16S_R2.fastq.gz	6869377	ftp.sra.ebi.ac.uk/vol1/err/ERR177/003/ERR1776933	S82_b_16S	CICRA	
ERR1776603	SAMEA40108918	ERX1841596	PRJEB18780	1879010	Bacillota bacterium	21385	2310627;3023259	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776603/ERR1776603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776603/ERR1776603_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776603/S107_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776603/S107_a_16S_R2.fastq.gz	6806683	ftp.sra.ebi.ac.uk/vol1/err/ERR177/003/ERR1776603	S107_a_16S	CICRA	
ERR1776651	SAMEA40143418	ERX1841644	PRJEB18780	1879010	Bacillota bacterium	14605	1583024;2078280	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776651/ERR1776651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776651/ERR1776651_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776651/S124_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776651/S124_c_16S_R2.fastq.gz	4424797	ftp.sra.ebi.ac.uk/vol1/err/ERR177/001/ERR1776651	S124_c_16S	CICRA	
ERR1776935	SAMEA40063918	ERX1841928	PRJEB18780	1879010	Bacillota bacterium	6037	803078;855050	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776935/ERR1776935_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776935/ERR1776935_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776935/S83_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776935/S83_a_16S_R2.fastq.gz	2038821	ftp.sra.ebi.ac.uk/vol1/err/ERR177/005/ERR1776935	S83_a_16S	CICRA	
ERR1776940	SAMEA40069168	ERX1841933	PRJEB18780	1879010	Bacillota bacterium	20808	2657871;2988071	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776940/ERR1776940_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776940/ERR1776940_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776940/S84_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776940/S84_c_16S_R2.fastq.gz	6415929	ftp.sra.ebi.ac.uk/vol1/err/ERR177/000/ERR1776940	S84_c_16S	CICRA	
ERR1776941	SAMEA40069918	ERX1841934	PRJEB18780	1879010	Bacillota bacterium	3	760;819	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776941/ERR1776941_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776941/ERR1776941_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776941/S85_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776941/S85_a_16S_R2.fastq.gz	32848	ftp.sra.ebi.ac.uk/vol1/err/ERR177/001/ERR1776941	S85_a_16S	CICRA	
ERR1776943	SAMEA40071418	ERX1841936	PRJEB18780	1879010	Bacillota bacterium	40753	4586820;5829380	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776943/ERR1776943_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776943/ERR1776943_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776943/S86_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776943/S86_a_16S_R2.fastq.gz	12734747	ftp.sra.ebi.ac.uk/vol1/err/ERR177/003/ERR1776943	S86_a_16S	CICRA	
ERR1776944	SAMEA40072168	ERX1841937	PRJEB18780	1879010	Bacillota bacterium	79896	8234910;10134468	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776944/ERR1776944_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776944/ERR1776944_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776944/S86_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776944/S86_b_16S_R2.fastq.gz	23040239	ftp.sra.ebi.ac.uk/vol1/err/ERR177/004/ERR1776944	S86_b_16S	CICRA	
ERR1776946	SAMEA40074418	ERX1841939	PRJEB18780	1879010	Bacillota bacterium	67859	8053515;8840285	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776946/ERR1776946_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776946/ERR1776946_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776946/S87_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776946/S87_b_16S_R2.fastq.gz	19927145	ftp.sra.ebi.ac.uk/vol1/err/ERR177/006/ERR1776946	S87_b_16S	CICRA	
ERR1776947	SAMEA40075168	ERX1841940	PRJEB18780	1879010	Bacillota bacterium	16464	2079060;2286931	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776947/ERR1776947_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776947/ERR1776947_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776947/S88_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776947/S88_a_16S_R2.fastq.gz	5431482	ftp.sra.ebi.ac.uk/vol1/err/ERR177/007/ERR1776947	S88_a_16S	CICRA	
ERR1776950	SAMEA40077418	ERX1841943	PRJEB18780	1879010	Bacillota bacterium	50402	5601813;6376267	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776950/ERR1776950_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776950/ERR1776950_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776950/S89_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776950/S89_b_16S_R2.fastq.gz	14691744	ftp.sra.ebi.ac.uk/vol1/err/ERR177/000/ERR1776950	S89_b_16S	CICRA	
ERR1776955	SAMEA40079668	ERX1841948	PRJEB18780	1879010	Bacillota bacterium	11921	1519151;1614088	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776955/ERR1776955_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/005/ERR1776955/ERR1776955_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776955/S91_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776955/S91_a_16S_R2.fastq.gz	3880710	ftp.sra.ebi.ac.uk/vol1/err/ERR177/005/ERR1776955	S91_a_16S	CICRA	
ERR1776956	SAMEA40080418	ERX1841949	PRJEB18780	1879010	Bacillota bacterium	28182	3127859;3400004	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776956/ERR1776956_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776956/ERR1776956_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776956/S91_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776956/S91_b_16S_R2.fastq.gz	8132092	ftp.sra.ebi.ac.uk/vol1/err/ERR177/006/ERR1776956	S91_b_16S	CICRA	
ERR1776957	SAMEA40081168	ERX1841950	PRJEB18780	1879010	Bacillota bacterium	3973	555815;586602	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776957/ERR1776957_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776957/ERR1776957_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776957/S92_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776957/S92_a_16S_R2.fastq.gz	1371192	ftp.sra.ebi.ac.uk/vol1/err/ERR177/007/ERR1776957	S92_a_16S	CICRA	
